4:43;3.06555
4:50;40.2509
6:52;2.94772
6:52;2.94772
7:11;1.62403
7:24;14.5389
9:20;10
9:20;10.4851
11:35;0.658611
11:50;10
11:50;5
11:55;15.4204
12:20;10
12:20;10
12:20;10
13:27;17.3696
13:50;5
14:50;10
15:35;0.583101
17:16;6.51333
17:50;10
17:50;10
17:50;10
19:50;10
19:50;10
19:50;5
20:3;23.8916
23:15;5.94021
