2:32;2.23982
4:43;3.16857
7:23;13.0593
9:56;46.1677
10:47;12.5323
11:15;5.5724
11:50;10
11:50;5
12:20;10
12:20;10
13:18;8.69805
13:41;1.88077
13:45;0.337832
14:14;4.88107
15:49;9.49029
16:34;8.72777
17:10;0.274658
17:50;10
17:50;10
17:59;19.2673
19:18;28.2384
19:50;10
19:50;10
19:50;5
21:21;11.1104
