4:43;3.49341
5:42;2.22283
7:8;28.9033
7:49;9.87266
8:11;1.61033
9:48;8.83698
13:23;13.3094
14:16;6.58092
17:50;10
19:20;0.201508
19:50;5
20:56;1.63982
21:26;46.5029
