Brno Bus Station simulace
| FACILITY                                                 |
+----------------------------------------------------------+
|  Status = not BUSY                                       |
|  Time interval = 0 - 1440                                |
|  Number of requests = 25                                 |
|  Average utilization = 0.173611                          |
+----------------------------------------------------------+

24:0 [Statistics]: Platform number 4
+----------------------------------------------------------+
| FACILITY                                                 |
+----------------------------------------------------------+
|  Status = not BUSY                                       |
|  Time interval = 0 - 1440                                |
|  Number of requests = 15                                 |
|  Average utilization = 0.104167                          |
+----------------------------------------------------------+

+----------------------------------------------------------+
| FACILITY Arrival road                                    |
+----------------------------------------------------------+
|  Status = not BUSY                                       |
|  Time interval = 0 - 1440                                |
|  Number of requests = 157                                |
|  Average utilization = 0.0486111                         |
+----------------------------------------------------------+
  Input queue 'Arrival road.Q1'
+----------------------------------------------------------+
| QUEUE Q1                                                 |
+----------------------------------------------------------+
|  Time interval = 0 - 1440                                |
|  Incoming  8                                             |
|  Outcoming  8                                            |
|  Current length = 0                                      |
|  Maximal length = 3                                      |
|  Average length = 0.0463094                              |
|  Minimal time = 5                                        |
|  Maximal time = 10                                       |
|  Average time = 8.33569                                  |
+----------------------------------------------------------+

+----------------------------------------------------------+
| HISTOGRAM Delay                                          |
+----------------------------------------------------------+
| STATISTIC                                                |
+----------------------------------------------------------+
|  Min = 0                       Max = 42.5841             |
|  Number of records = 149                                 |
|  Average value = 1.97859                                 |
|  Standard deviation = 5.89821                            |
+----------------------------------------------------------+
|    from    |     to     |     n    |   rel    |   sum    |
+------------+------------+----------+----------+----------+
|      0.000 |      1.000 |      124 | 0.832215 | 0.832215 |
|      1.000 |      2.000 |        1 | 0.006711 | 0.838926 |
|      2.000 |      3.000 |        2 | 0.013423 | 0.852349 |
|      3.000 |      4.000 |        1 | 0.006711 | 0.859060 |
|      4.000 |      5.000 |        2 | 0.013423 | 0.872483 |
|      5.000 |      6.000 |        3 | 0.020134 | 0.892617 |
|      6.000 |      7.000 |        0 | 0.000000 | 0.892617 |
|      7.000 |      8.000 |        0 | 0.000000 | 0.892617 |
|      8.000 |      9.000 |        1 | 0.006711 | 0.899329 |
|      9.000 |     10.000 |        1 | 0.006711 | 0.906040 |
|     10.000 |     11.000 |        7 | 0.046980 | 0.953020 |
|     11.000 |     12.000 |        0 | 0.000000 | 0.953020 |
|     12.000 |     13.000 |        0 | 0.000000 | 0.953020 |
|     13.000 |     14.000 |        0 | 0.000000 | 0.953020 |
|     14.000 |     15.000 |        1 | 0.006711 | 0.959732 |
|     15.000 |     16.000 |        1 | 0.006711 | 0.966443 |
|     16.000 |     17.000 |        0 | 0.000000 | 0.966443 |
|     17.000 |     18.000 |        0 | 0.000000 | 0.966443 |
|     18.000 |     19.000 |        0 | 0.000000 | 0.966443 |
|     19.000 |     20.000 |        0 | 0.000000 | 0.966443 |
|     20.000 |     21.000 |        0 | 0.000000 | 0.966443 |
|     21.000 |     22.000 |        0 | 0.000000 | 0.966443 |
|     22.000 |     23.000 |        0 | 0.000000 | 0.966443 |
|     23.000 |     24.000 |        2 | 0.013423 | 0.979866 |
|     24.000 |     25.000 |        0 | 0.000000 | 0.979866 |
|     25.000 |     26.000 |        1 | 0.006711 | 0.986577 |
|     26.000 |     27.000 |        1 | 0.006711 | 0.993289 |
|     27.000 |     28.000 |        0 | 0.000000 | 0.993289 |
|     28.000 |     29.000 |        0 | 0.000000 | 0.993289 |
|     29.000 |     30.000 |        0 | 0.000000 | 0.993289 |
+------------+------------+----------+----------+----------+

+----------------------------------------------------------+
| HISTOGRAM Local delay                                    |
+----------------------------------------------------------+
| STATISTIC                                                |
+----------------------------------------------------------+
|  Min = 5                       Max = 10                  |
|  Number of records = 8                                   |
|  Average value = 8.33569                                 |
+----------------------------------------------------------+
|    from    |     to     |     n    |   rel    |   sum    |
+------------+------------+----------+----------+----------+
|      0.000 |      1.000 |        0 | 0.000000 | 0.000000 |
|      1.000 |      2.000 |        0 | 0.000000 | 0.000000 |
|      2.000 |      3.000 |        0 | 0.000000 | 0.000000 |
|      3.000 |      4.000 |        0 | 0.000000 | 0.000000 |
|      4.000 |      5.000 |        0 | 0.000000 | 0.000000 |
|      5.000 |      6.000 |        2 | 0.250000 | 0.250000 |
|      6.000 |      7.000 |        1 | 0.125000 | 0.375000 |
|      7.000 |      8.000 |        0 | 0.000000 | 0.375000 |
|      8.000 |      9.000 |        0 | 0.000000 | 0.375000 |
|      9.000 |     10.000 |        0 | 0.000000 | 0.375000 |
|     10.000 |     11.000 |        5 | 0.625000 | 1.000000 |
|     11.000 |     12.000 |        0 | 0.000000 | 1.000000 |
|     12.000 |     13.000 |        0 | 0.000000 | 1.000000 |
|     13.000 |     14.000 |        0 | 0.000000 | 1.000000 |
|     14.000 |     15.000 |        0 | 0.000000 | 1.000000 |
|     15.000 |     16.000 |        0 | 0.000000 | 1.000000 |
|     16.000 |     17.000 |        0 | 0.000000 | 1.000000 |
|     17.000 |     18.000 |        0 | 0.000000 | 1.000000 |
|     18.000 |     19.000 |        0 | 0.000000 | 1.000000 |
|     19.000 |     20.000 |        0 | 0.000000 | 1.000000 |
|     20.000 |     21.000 |        0 | 0.000000 | 1.000000 |
|     21.000 |     22.000 |        0 | 0.000000 | 1.000000 |
